id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
147816,15796846,Ch'iu,736,Germany,Female,31.0,6,153663.97,2,1.0,0.0,124872.42,0
147818,15612338,T'an,715,France,Female,44.0,10,0.0,2,1.0,0.0,125671.29,0
147819,15622010,Aitken,678,France,Female,36.0,6,0.0,2,1.0,0.0,111590.35,0
147820,15641694,Chukwuemeka,715,Germany,Female,33.0,1,134496.04,1,1.0,1.0,156668.21,0
147821,15583594,Yobachukwu,686,France,Male,40.0,1,81811.74,4,1.0,0.0,104889.3,1
147837,15674858,Lo Duca,850,Germany,Female,49.0,10,131592.53,1,1.0,1.0,100403.38,0
147840,15581220,Pisani,596,France,Female,36.0,6,0.0,2,1.0,0.0,62375.17,0
147843,15692834,Johnson,701,France,Female,27.0,5,0.0,2,1.0,0.0,172363.69,0
147859,15752987,O'Donnell,581,France,Female,40.0,5,0.0,2,0.0,0.0,24267.69,0
147866,15811023,Chinonyelum,707,Spain,Female,43.0,8,0.0,2,0.0,1.0,176924.6,1
147871,15626774,Ndubueze,819,France,Female,37.0,9,0.0,1,1.0,1.0,104724.11,0
147911,15587039,Tien,581,Germany,Female,44.0,8,116085.42,1,1.0,0.0,180968.65,0
147915,15696972,Ch'en,758,Germany,Female,48.0,4,104584.11,1,1.0,0.0,140934.57,1
147919,15772646,Kosisochukwu,778,Spain,Male,35.0,1,0.0,2,1.0,1.0,90829.77,0
147930,15642575,Tung,576,Spain,Female,29.0,7,0.0,2,1.0,1.0,143086.17,0
147932,15771148,Ting,675,Spain,Male,61.0,1,0.0,2,1.0,1.0,120830.16,0
147939,15592560,Ndukaku,700,Spain,Male,37.0,7,161651.37,1,1.0,1.0,58440.43,0
147941,15644891,Pirozzi,752,France,Female,32.0,2,0.0,1,1.0,0.0,159843.24,0
147942,15720341,Lu,622,France,Male,35.0,9,0.0,2,0.0,1.0,159475.08,0
147943,15591722,Y?,652,France,Male,34.0,9,0.0,2,1.0,0.0,103981.85,0
147954,15802722,Genovese,792,Spain,Male,35.0,9,128389.69,1,1.0,1.0,57320.21,0
147961,15585824,Fanucci,694,Germany,Male,35.0,6,137843.52,2,0.0,0.0,50774.01,0
147964,15693743,Fiorentino,627,Spain,Male,39.0,1,0.0,1,1.0,0.0,127622.84,1
147971,15583720,T'ien,648,France,Male,26.0,1,0.0,2,1.0,1.0,140134.35,0
147975,15609541,K?,697,Spain,Male,32.0,7,0.0,2,1.0,1.0,121189.2,0
147980,15682929,Ts'ai,735,France,Female,41.0,7,125827.43,1,1.0,0.0,93717.37,0
147988,15732570,Shand,565,France,Female,32.0,3,0.0,2,1.0,0.0,184842.23,0
147992,15662855,Onyemauchechukwu,663,Spain,Male,32.0,1,0.0,1,1.0,0.0,176983.38,0
147998,15661534,Yermakov,691,France,Female,30.0,2,0.0,2,1.0,1.0,71159.3,0
147999,15717155,Yobachi,639,France,Male,30.0,1,0.0,2,0.0,0.0,137786.32,0
148002,15606490,Aksenov,717,Spain,Female,40.0,1,0.0,1,1.0,0.0,111981.19,0
148008,15705769,Okwuadigbo,694,Spain,Female,26.0,9,0.0,2,1.0,1.0,79082.41,0
148011,15605617,Bibi,699,Spain,Male,32.0,8,0.0,1,0.0,0.0,86032.82,0
148026,15582967,Ch'iu,616,Germany,Male,35.0,1,151848.89,2,1.0,1.0,145796.07,0
148037,15570418,Cremonesi,577,France,Male,40.0,9,0.0,2,1.0,0.0,80149.24,0
148049,15794890,Hs?eh,741,France,Male,26.0,2,0.0,2,1.0,0.0,84790.65,0
148061,15748472,Lu,684,France,Female,52.0,4,142400.77,1,0.0,0.0,84790.62,1
148066,15632939,Shih,743,Spain,Male,38.0,6,0.0,2,1.0,1.0,62322.36,0
148068,15591948,Smith,850,Spain,Male,43.0,1,0.0,2,0.0,1.0,164017.89,0
148070,15746844,Yobanna,684,Spain,Male,51.0,3,0.0,1,1.0,1.0,55701.62,0
148074,15802077,Chinwendu,842,France,Male,35.0,3,84416.14,1,1.0,0.0,82434.37,0
148077,15681610,Onyekachi,469,France,Male,36.0,6,0.0,2,0.0,1.0,187985.59,0
148081,15686953,Yermakova,662,France,Male,38.0,3,0.0,2,1.0,0.0,72967.68,0
148082,15682758,Mazzanti,565,France,Male,31.0,7,0.0,1,1.0,0.0,146652.11,0
148084,15567806,K'ung,679,France,Male,27.0,7,87946.39,1,0.0,1.0,146785.94,0
148089,15703953,Nnamutaezinwa,567,France,Female,60.0,5,88937.73,1,1.0,0.0,167939.6,1
148095,15581364,Hao,659,France,Female,27.0,6,0.0,2,1.0,1.0,166526.32,0
148097,15590194,Chiawuotu,592,France,Male,48.0,4,124524.95,1,1.0,0.0,159843.08,1
148099,15593974,Hsueh,704,France,Male,32.0,2,0.0,1,0.0,0.0,163983.99,0
148108,15756674,Pisani,724,Spain,Female,53.0,8,0.0,2,0.0,0.0,177655.65,0
148115,15756925,Estep,543,Germany,Male,49.0,5,108432.88,1,0.0,1.0,104610.86,1
148116,15622547,Onyemere,597,France,Female,26.0,5,92606.86,1,1.0,1.0,192727.98,0
148127,15581334,Chukwualuka,724,France,Female,58.0,6,137814.07,1,1.0,1.0,120511.19,1
148131,15586872,Nwabugwu,545,France,Male,39.0,4,0.0,2,1.0,1.0,184544.59,0
148138,15570309,Bezrukov,636,Spain,Female,37.0,7,121854.45,1,1.0,0.0,97782.92,1
148140,15642835,Chukwudi,743,Germany,Male,38.0,7,141402.88,1,1.0,0.0,93882.98,1
148152,15696096,Zito,563,France,Female,35.0,10,0.0,2,0.0,0.0,66561.6,0
148154,15803956,T'ang,751,Spain,Male,39.0,6,0.0,2,1.0,1.0,164516.17,0
148156,15792468,Akhtar,779,Germany,Male,50.0,3,121627.5,2,1.0,1.0,86651.26,1
148159,15725064,Chu,683,France,Female,27.0,6,137657.71,2,0.0,0.0,70783.94,0
148160,15774556,Chidozie,697,Germany,Male,32.0,2,112949.71,1,0.0,1.0,101979.86,0
148162,15672051,Sagese,703,Germany,Male,36.0,2,141252.18,2,1.0,1.0,107815.31,0
148171,15774796,Liao,710,France,Male,45.0,1,131628.52,1,1.0,1.0,50595.44,0
148173,15578930,Chia,678,Spain,Female,44.0,6,117561.01,1,1.0,0.0,121361.8,1
148174,15739191,Obidimkpa,601,Spain,Female,38.0,6,0.0,2,1.0,1.0,131778.97,0
148198,15781593,Hsia,735,Spain,Female,26.0,8,0.0,2,1.0,0.0,8991.75,0
148211,15639992,Pagnotto,726,France,Female,34.0,6,0.0,1,0.0,0.0,95582.95,0
148218,15672929,Hao,579,France,Male,41.0,9,0.0,1,1.0,1.0,131409.07,0
148226,15661348,Gadsden,760,Spain,Female,44.0,5,157852.21,1,0.0,0.0,61319.87,0
148227,15593883,McDavid,559,Germany,Male,34.0,8,141786.76,1,1.0,1.0,163830.37,1
148228,15592715,Chu,591,France,Female,43.0,9,112281.8,3,0.0,0.0,117434.31,1
148235,15752913,Ejimofor,580,Spain,Female,40.0,2,0.0,2,0.0,1.0,103603.91,0
148239,15764227,Chukwufumnanya,643,Germany,Female,33.0,3,144900.28,1,1.0,1.0,175072.64,1
148240,15680039,Chukwufumnanya,628,France,Male,40.0,6,0.0,2,1.0,1.0,598.8,0
148251,15803556,Manna,695,Germany,Male,35.0,5,97714.79,1,1.0,1.0,138380.23,0
148257,15809822,Y?,790,Germany,Female,39.0,4,128743.08,1,1.0,1.0,125957.65,1
148275,15762991,Brown,733,Spain,Male,28.0,4,0.0,2,1.0,0.0,84730.52,0
148289,15681205,Hsing,605,Germany,Male,43.0,5,123584.34,2,0.0,0.0,113557.88,1
148295,15792670,Lettiere,637,France,Female,29.0,3,0.0,2,1.0,0.0,173843.53,0
148300,15785047,Frolov,567,Spain,Female,46.0,8,0.0,2,1.0,1.0,173498.77,0
148305,15581702,Yashina,687,Spain,Male,31.0,2,0.0,2,0.0,1.0,160122.66,0
148309,15645030,O'Callaghan,769,France,Female,36.0,8,0.0,2,1.0,1.0,60584.33,0
148311,15653750,Ts'ui,693,Germany,Female,33.0,5,118469.78,2,1.0,0.0,73983.63,0
148317,15788042,Yashina,602,France,Male,33.0,1,0.0,2,1.0,1.0,134886.11,0
148322,15642826,Hs?eh,850,Spain,Male,39.0,5,0.0,2,1.0,0.0,4423.63,0
148330,15771550,Y?,589,France,Female,28.0,6,0.0,2,1.0,0.0,126761.9,0
148344,15630157,H?,714,France,Male,35.0,9,83715.07,1,1.0,0.0,153893.37,0
148352,15812295,Yegorov,653,Spain,Female,61.0,7,0.0,2,1.0,1.0,84486.65,0
148360,15656586,Toscani,604,France,Female,41.0,3,55732.58,1,1.0,1.0,75664.56,0
148364,15623948,Onyeoruru,721,France,Male,34.0,7,82696.09,2,1.0,1.0,115268.85,0
148365,15691793,Barry,602,Spain,Male,41.0,9,178742.71,1,1.0,1.0,194913.86,0
148387,15757567,Ugochukwu,679,Germany,Male,49.0,6,105760.49,2,1.0,1.0,138399.86,0
148388,15660668,Oluchi,731,France,Female,38.0,9,0.0,2,1.0,0.0,113656.38,0
148396,15665884,Fanucci,639,France,Male,34.0,6,0.0,2,1.0,0.0,116052.93,0
148403,15641678,Iheanacho,834,France,Female,40.0,5,137811.66,1,1.0,1.0,25395.02,0
148408,15783878,Y?,695,Germany,Male,27.0,1,118098.15,1,0.0,0.0,147549.76,0
148412,15598885,Chinedum,577,France,Male,40.0,7,99097.27,1,1.0,0.0,158527.63,1
148415,15774829,Y?an,558,France,Male,35.0,7,0.0,2,1.0,0.0,143635.25,0
148430,15684920,Tien,684,France,Male,28.0,1,91025.07,2,1.0,0.0,109783.17,0
148431,15743028,Eluemuno,691,France,Female,32.0,5,0.0,1,1.0,1.0,181429.77,0
148469,15632578,Chu,563,France,Female,42.0,10,160541.33,2,0.0,0.0,180621.08,1
148481,15776547,Liao,524,France,Male,33.0,4,0.0,2,0.0,1.0,64593.24,0
148501,15783039,Onwuamaegbu,773,Germany,Male,37.0,1,122827.07,2,1.0,0.0,136797.28,0
148507,15586679,Chukwualuka,582,France,Female,33.0,7,115465.98,1,1.0,1.0,120853.83,0
148519,15644933,Ch'ien,559,France,Male,44.0,9,153764.52,1,1.0,1.0,141225.65,0
148521,15780587,Hsueh,633,France,Female,34.0,1,0.0,2,0.0,0.0,38772.14,0
148522,15794932,Uspensky,653,France,Male,25.0,6,51690.77,2,1.0,1.0,172967.08,0
148525,15769945,Galkin,681,Spain,Male,40.0,1,146765.59,1,1.0,0.0,123563.85,0
148527,15662033,Y?,583,France,Male,42.0,9,0.0,2,1.0,0.0,103570.28,0
148528,15685828,Teng,656,Germany,Female,47.0,10,91956.49,1,1.0,0.0,116548.02,1
148535,15803742,Oluchukwu,773,France,Female,38.0,3,90546.07,1,1.0,1.0,175072.6,0
148537,15696830,Ku,576,France,Male,56.0,7,0.0,2,0.0,0.0,8991.73,1
148538,15802868,Ts'ui,569,France,Male,31.0,9,0.0,2,1.0,0.0,114448.3,0
148540,15784868,McLean,687,Spain,Female,34.0,3,0.0,2,0.0,1.0,169286.89,0
148542,15640857,Martin,655,Spain,Male,37.0,6,106528.15,1,1.0,1.0,179446.31,0
148543,15681708,Lucchese,586,France,Male,58.0,7,0.0,3,1.0,1.0,82878.16,1
148549,15647562,Bufkin,697,France,Female,71.0,3,0.0,1,1.0,1.0,173844.71,0
148563,15682628,Nwoye,645,Spain,Male,35.0,9,151925.94,1,1.0,1.0,140122.38,0
148567,15692292,Ngozichukwuka,712,Germany,Female,34.0,1,98266.1,2,1.0,0.0,100556.98,0
148569,15669511,Shao,649,France,Female,40.0,10,142876.79,1,1.0,1.0,53982.47,0
148571,15796970,Ndubueze,627,France,Male,62.0,2,0.0,1,1.0,0.0,131300.24,1
148581,15704861,Chinweike,792,Germany,Female,51.0,4,133791.8,1,1.0,1.0,86638.57,1
148588,15587591,Smith,775,Spain,Male,43.0,5,0.0,2,0.0,1.0,126547.02,0
148589,15777906,Folliero,762,France,Male,34.0,8,0.0,2,1.0,1.0,90106.94,0
148591,15787903,Ugochukwu,681,Germany,Male,46.0,9,146053.66,1,1.0,1.0,132973.42,0
148595,15794564,Chienezie,611,France,Female,38.0,10,116295.29,1,1.0,1.0,171787.11,0
148599,15751083,Pagnotto,758,Spain,Male,29.0,0,115182.84,1,1.0,0.0,124874.23,0
148600,15798846,Baryshnikov,666,France,Female,27.0,1,0.0,1,1.0,0.0,168035.97,1
148607,15656526,Smith,663,France,Male,50.0,8,0.0,1,0.0,1.0,48644.94,1
148612,15742816,Toscani,565,France,Male,33.0,9,0.0,1,1.0,1.0,121311.12,0
148617,15747078,Chigozie,659,Germany,Male,42.0,8,118622.66,2,1.0,1.0,103557.74,0
148627,15585597,Cremonesi,685,Spain,Male,48.0,7,0.0,1,1.0,1.0,182076.97,1
148628,15593482,Onyekachukwu,709,France,Male,28.0,6,133598.2,1,1.0,1.0,161253.84,0
148629,15593877,Hsieh,721,France,Female,44.0,2,0.0,2,0.0,0.0,62800.27,0
148639,15739124,K?,624,France,Male,44.0,7,0.0,2,0.0,1.0,147074.67,0
148645,15575478,Aitken,775,France,Male,29.0,8,96546.79,1,1.0,0.0,67734.87,0
148652,15740078,T'ao,675,France,Female,41.0,5,0.0,2,1.0,0.0,162840.07,0
148653,15596989,Hs?,614,France,Male,35.0,2,121428.88,1,1.0,1.0,126471.05,0
148656,15695177,Milanesi,687,France,Female,34.0,1,152663.77,1,0.0,1.0,17128.64,0
148657,15583348,Iadanza,613,Spain,Male,38.0,7,143548.13,1,1.0,0.0,152879.58,0
148664,15651583,Ch'ien,652,France,Female,33.0,3,124592.99,1,1.0,0.0,52301.17,1
148667,15692467,Uspensky,633,Spain,Male,38.0,1,0.0,2,1.0,0.0,135853.92,0
148685,15726687,Teng,682,France,Female,42.0,8,0.0,2,1.0,1.0,111249.52,0
148717,15592625,Grosse,743,Spain,Female,56.0,5,0.0,2,1.0,0.0,101515.02,1
148728,15585383,Clements,720,France,Female,35.0,1,0.0,2,1.0,0.0,178994.52,0
148737,15707961,McIntyre,616,France,Female,40.0,2,132934.8,4,1.0,0.0,153535.52,1
148741,15662409,Lu,540,Germany,Female,41.0,3,87541.12,1,1.0,1.0,142756.55,0
148777,15772773,Nnachetam,682,France,Male,42.0,4,134954.52,1,1.0,0.0,171340.8,0
148784,15772489,Chikwendu,539,Spain,Male,40.0,4,129209.46,2,0.0,1.0,152097.82,0
148789,15597988,Ch'en,592,France,Female,34.0,1,111348.55,2,1.0,1.0,132418.08,0
148791,15740357,Goliwe,641,France,Female,66.0,3,121701.26,1,1.0,1.0,88897.2,1
148815,15793879,Pirozzi,738,France,Male,31.0,9,0.0,2,0.0,1.0,163639.69,0
148826,15732942,Akabueze,613,Spain,Female,50.0,4,0.0,1,1.0,0.0,134600.54,1
148827,15704820,Yobanna,656,France,Male,40.0,5,0.0,1,0.0,1.0,177024.19,0
148834,15803825,Estep,850,France,Male,37.0,6,111739.4,1,1.0,0.0,56583.9,0
148844,15782967,Frolova,703,France,Male,40.0,8,0.0,2,0.0,1.0,107866.84,0
148860,15691815,Chia,525,Spain,Female,39.0,9,0.0,2,0.0,1.0,91928.4,0
148862,15756913,Watson,775,France,Female,40.0,8,0.0,1,1.0,0.0,126762.97,1
148864,15677559,Yobachi,602,France,Female,39.0,7,0.0,2,1.0,0.0,153669.28,0
148866,15591928,P'eng,831,Spain,Female,33.0,3,107738.93,1,1.0,0.0,142763.57,0
148885,15746860,Chukwuma,604,Spain,Male,39.0,7,102950.61,1,1.0,0.0,132448.77,0
148899,15639262,Olisaemeka,573,France,Male,29.0,1,0.0,2,1.0,1.0,56793.07,0
148921,15766139,Ferri,508,France,Female,38.0,3,81623.67,1,0.0,0.0,85890.75,0
148929,15762922,Nnamdi,705,Germany,Male,40.0,4,109558.66,1,1.0,0.0,89953.95,1
148953,15804025,Hsiung,743,France,Female,47.0,5,0.0,1,1.0,0.0,136079.44,1
148978,15775185,Niu,562,France,Male,58.0,3,0.0,1,1.0,0.0,114774.35,1
148981,15710454,Eluemuno,684,France,Female,35.0,8,0.0,1,1.0,1.0,160968.01,1
148992,15795565,Hsia,677,France,Male,33.0,10,0.0,1,0.0,0.0,93840.74,0
148994,15806916,O'Connor,641,France,Male,34.0,9,0.0,2,1.0,0.0,137059.06,0
148996,15652217,Calabrese,627,Spain,Female,31.0,3,0.0,2,1.0,1.0,141159.84,0
149003,15603068,Smith,645,Spain,Male,28.0,4,0.0,2,1.0,1.0,64849.56,0
149007,15804485,T'ien,659,France,Female,37.0,5,0.0,2,1.0,1.0,146774.01,0
149016,15593949,Chinweike,579,France,Male,32.0,8,106682.4,1,0.0,1.0,109659.48,0
149031,15593886,Chiang,705,Germany,Male,54.0,3,128140.36,2,1.0,1.0,164074.64,0
149037,15803339,Cattaneo,686,France,Female,24.0,3,124489.67,1,1.0,0.0,176957.83,0
149046,15591288,Udobata,602,Spain,Male,30.0,2,107738.71,1,0.0,0.0,101089.06,0
149051,15676725,Fanucci,576,France,Male,42.0,2,0.0,2,1.0,0.0,57323.24,0
149057,15644852,Trevisano,671,France,Male,50.0,1,0.0,1,1.0,1.0,169303.65,0
149059,15782226,Bair,712,Germany,Female,40.0,5,135903.26,2,1.0,0.0,187734.99,0
149065,15767498,Omeokachie,735,France,Male,67.0,9,0.0,2,0.0,1.0,131312.26,0
149067,15718246,Onyeorulu,773,France,Female,43.0,8,0.0,2,1.0,0.0,96660.4,0
149079,15759467,Trevisani,636,Spain,Male,47.0,7,137657.16,3,1.0,1.0,143956.82,1
149088,15582912,Udegbunam,526,France,Male,29.0,9,0.0,2,1.0,0.0,166476.29,0
149089,15761916,Kao,717,Germany,Female,43.0,9,104338.8,2,1.0,1.0,166476.95,1
149104,15583581,L?,805,Germany,Female,45.0,3,148071.79,1,1.0,0.0,188426.07,1
149108,15581552,Onyekaozulu,639,Germany,Male,36.0,3,135536.4,1,1.0,1.0,176984.34,0
149112,15776495,Udegbunam,729,France,Female,39.0,7,0.0,2,1.0,1.0,111573.1,0
149123,15804093,Chukwualuka,586,Spain,Male,38.0,2,113536.4,1,1.0,1.0,176768.43,0
149132,15793342,Ku,682,Spain,Female,44.0,4,0.0,1,0.0,0.0,119348.58,1
149141,15605917,Fennell,638,Germany,Female,61.0,8,141252.18,1,1.0,1.0,161300.32,1
149144,15589324,H?,677,France,Male,46.0,9,111362.8,2,0.0,1.0,158590.25,0
149146,15758854,T'ien,707,France,Female,38.0,9,0.0,1,1.0,0.0,83681.75,1
149153,15688835,Chiawuotu,586,Spain,Male,40.0,9,91843.81,1,1.0,0.0,177065.93,0
149157,15606811,Yefimova,632,Spain,Female,52.0,7,0.0,1,0.0,1.0,88206.04,1
149165,15693693,Iweobiegbunam,816,Germany,Female,45.0,4,98899.76,2,1.0,1.0,161579.85,1
149170,15643657,Padovesi,689,France,Female,28.0,4,0.0,2,0.0,1.0,103726.71,0
149184,15710121,Yeh,523,France,Male,33.0,4,0.0,2,0.0,1.0,162979.99,0
149187,15641116,Trevisani,609,France,Male,43.0,10,100488.85,1,1.0,0.0,109159.13,1
149203,15697952,Yip,559,Germany,Male,46.0,5,95293.86,1,1.0,0.0,177722.59,0
149206,15711409,T'ao,669,France,Male,20.0,6,92896.88,2,0.0,1.0,180968.76,0
149211,15803706,Pisano,807,Spain,Male,39.0,2,0.0,2,1.0,0.0,152054.33,0
149247,15621032,Burt,803,France,Male,47.0,2,0.0,2,1.0,1.0,114448.64,0
149253,15706586,Dyer,659,France,Female,36.0,10,0.0,2,0.0,1.0,63537.43,0
149257,15777895,Olisanugo,560,France,Female,37.0,6,0.0,2,1.0,0.0,67846.84,0
149258,15585380,Lucchesi,720,France,Male,28.0,8,0.0,1,1.0,1.0,158833.09,0
149272,15761032,Nielson,611,Germany,Male,48.0,4,131421.51,1,0.0,0.0,88479.12,1
149288,15672210,Nkemjika,850,Germany,Male,25.0,4,116805.79,1,0.0,0.0,166662.78,0
149289,15617225,Tsao,579,France,Female,34.0,1,82366.77,1,1.0,0.0,178256.76,0
149291,15596910,Genovese,590,France,Male,29.0,9,92616.55,2,1.0,0.0,71811.1,0
149292,15627703,Fiorentini,516,France,Male,51.0,4,0.0,3,1.0,0.0,153382.39,1
149301,15585594,Iadanza,684,Spain,Male,33.0,9,112889.91,2,1.0,1.0,65817.67,0
149311,15685869,Nkemakonam,671,France,Male,38.0,4,160566.78,1,0.0,0.0,172852.54,0
149330,15752951,Nnabuife,543,France,Female,39.0,4,0.0,2,1.0,1.0,72984.61,0
149332,15568112,Chung,588,Spain,Female,45.0,2,0.0,2,1.0,1.0,186841.71,0
149348,15622010,Nnaemeka,610,France,Female,35.0,1,0.0,2,0.0,0.0,81569.92,0
149362,15742653,Sorenson,637,Germany,Male,43.0,3,125785.23,1,1.0,0.0,156792.89,1
149371,15772373,Brown,683,France,Male,26.0,2,0.0,2,1.0,0.0,116520.06,0
149373,15662679,T'an,683,France,Female,32.0,2,0.0,2,1.0,0.0,107866.81,0
149378,15596942,Pino,850,France,Female,50.0,5,0.0,2,1.0,1.0,71830.4,0
149382,15631715,Hs?,689,France,Female,26.0,9,0.0,2,1.0,1.0,134516.44,0
149384,15703534,Shih,706,France,Female,34.0,8,0.0,1,1.0,0.0,75860.98,1
149387,15783856,Onyemauchechukwu,584,France,Male,46.0,6,127290.05,1,1.0,0.0,57764.4,1
149393,15754588,Lucciano,627,France,Male,25.0,2,0.0,1,1.0,1.0,93714.38,0
149394,15594091,Ch'ang,711,Germany,Male,42.0,3,121355.24,1,1.0,0.0,82422.96,1
149399,15738068,Tien,599,France,Male,47.0,4,0.0,2,1.0,1.0,194998.92,0
149403,15687078,Lu,590,Germany,Female,38.0,9,134796.04,1,1.0,0.0,152855.96,1
149407,15713869,Mamelu,461,Spain,Male,37.0,6,99899.42,1,1.0,1.0,121406.85,0
149408,15648767,Cremonesi,553,Germany,Male,31.0,4,129826.4,2,1.0,0.0,102665.43,0
149410,15609544,Brown,584,France,Female,37.0,10,0.0,2,0.0,1.0,70810.4,0
149417,15753521,Okeke,735,Spain,Female,40.0,2,0.0,1,1.0,0.0,46824.36,1
149418,15679643,Trevisano,754,France,Male,43.0,5,143350.77,2,1.0,1.0,152923.99,0
149435,15691515,Genovese,576,France,Male,43.0,3,0.0,1,1.0,1.0,121898.77,1
149436,15672980,Chukwuebuka,699,France,Male,60.0,9,133964.3,1,0.0,1.0,131718.12,1
149437,15755895,Chiang,489,France,Male,23.0,8,127120.62,1,1.0,1.0,125870.3,0
149452,15663893,Trevisani,722,France,Female,41.0,10,0.0,2,0.0,0.0,182364.98,1
149456,15694826,Dickson,691,France,Male,35.0,4,0.0,2,1.0,0.0,72677.67,0
149459,15750567,Chu,632,France,Male,42.0,3,148874.01,2,0.0,0.0,51720.62,0
149468,15705785,P'an,479,Spain,Female,37.0,9,126773.43,2,0.0,0.0,133837.97,0
149479,15762798,Ch'in,751,Germany,Female,57.0,3,138778.61,2,0.0,0.0,51553.51,1
149494,15812660,Chukwuemeka,447,Spain,Male,28.0,8,0.0,2,1.0,1.0,126812.53,0
149498,15588908,Ewing,671,Spain,Female,33.0,7,123911.85,2,1.0,1.0,134896.01,0
149528,15683718,Genovesi,717,France,Female,38.0,4,116520.28,1,0.0,1.0,121592.29,0
149530,15706037,Yefremova,634,Spain,Female,29.0,1,0.0,2,1.0,0.0,185547.71,0
149534,15628985,Clements,585,Germany,Female,63.0,4,122550.53,2,0.0,1.0,149043.44,0
149537,15662957,Trevisani,705,France,Male,37.0,7,0.0,2,1.0,0.0,89529.22,0
149556,15657560,Hsia,813,Spain,Male,41.0,2,0.0,2,1.0,0.0,65612.12,0
149558,15792864,Tuan,592,Spain,Male,46.0,2,96946.47,2,0.0,1.0,1801.73,0
149568,15773793,Pinto,762,France,Male,33.0,9,0.0,1,1.0,1.0,53729.5,0
149572,15634190,Yudina,697,France,Female,40.0,6,0.0,2,0.0,0.0,167822.22,0
149575,15688969,Maclean,582,France,Male,31.0,9,0.0,2,1.0,0.0,105891.36,0
149585,15700258,Brown,710,Germany,Male,33.0,7,115518.57,1,1.0,0.0,138537.21,0
149588,15771738,Genovese,516,France,Female,29.0,9,0.0,2,0.0,0.0,132835.75,0
149594,15792999,Ting,651,France,Male,49.0,8,0.0,1,1.0,0.0,105522.65,1
149600,15683624,Yudin,537,Germany,Male,51.0,4,138053.79,1,1.0,0.0,159823.16,1
149627,15581884,Fiorentino,718,France,Female,46.0,7,0.0,2,1.0,0.0,132542.09,1
149637,15795903,Walker,594,Germany,Male,20.0,9,133855.23,2,1.0,1.0,147959.46,0
149639,15683942,Genovese,602,Spain,Male,32.0,10,0.0,2,1.0,0.0,18082.06,0
149640,15710383,H?,616,Spain,Female,46.0,0,0.0,1,1.0,0.0,148775.17,1
149663,15653840,Shih,561,France,Male,29.0,2,0.0,2,0.0,1.0,183490.99,0
149666,15791873,Nnamutaezinwa,691,Spain,Male,60.0,5,0.0,2,0.0,1.0,52709.85,0
149678,15649560,Teng,431,France,Male,28.0,9,0.0,2,1.0,1.0,173365.85,0
149691,15632370,McElhone,748,France,Male,38.0,2,0.0,2,1.0,0.0,65764.48,0
149694,15682274,K?,594,Germany,Male,34.0,5,100880.76,1,0.0,0.0,46675.51,0
149706,15689410,Uspenskaya,641,Germany,Female,44.0,9,151817.43,1,1.0,0.0,187915.6,1
149718,15692426,Macleod,801,France,Female,28.0,3,0.0,1,1.0,0.0,134638.97,0
149719,15793817,Onyemauchechukwu,447,Germany,Female,22.0,9,161779.43,1,0.0,1.0,129936.56,0
149725,15641833,Chukwubuikem,711,Germany,Female,25.0,8,167864.4,1,0.0,0.0,115779.48,0
149733,15756565,Dyer,583,France,Male,30.0,3,0.0,2,1.0,1.0,112333.95,0
149738,15707054,Macvitie,714,France,Male,41.0,8,90824.88,2,0.0,1.0,178187.82,0
149739,15782876,Wilson,812,France,Female,37.0,8,128927.93,1,1.0,0.0,181499.77,1
149740,15702937,Ch'ien,535,Spain,Female,40.0,10,0.0,1,0.0,0.0,93536.78,0
149744,15665094,McIntyre,684,Spain,Female,41.0,2,0.0,1,0.0,1.0,170852.02,1
149749,15606071,Nwankwo,637,France,Female,33.0,3,83347.03,1,1.0,1.0,155720.96,0
149756,15771210,Nwachukwu,648,Germany,Female,48.0,2,106969.29,2,1.0,0.0,38186.88,1
149763,15605024,Manna,686,France,Female,42.0,1,150200.23,2,0.0,1.0,180598.65,0
149768,15691026,O'Donnell,678,France,Male,44.0,2,154970.78,1,1.0,1.0,41970.02,0
149777,15606434,Scott,792,France,Female,36.0,8,0.0,2,1.0,0.0,97911.2,0
149781,15642740,Obiajulu,679,Spain,Female,46.0,3,0.0,2,0.0,1.0,117036.08,0
149791,15587842,Pirozzi,790,France,Male,42.0,5,160541.13,1,1.0,1.0,177624.06,1
149795,15656825,Ch'eng,792,France,Male,29.0,6,136429.18,1,1.0,0.0,61936.1,0
149796,15753093,T'ien,619,Spain,Female,34.0,7,0.0,1,0.0,0.0,1375.69,0
149800,15650300,Toscani,585,Germany,Female,40.0,1,157761.57,2,1.0,1.0,121582.53,0
149806,15574847,Onyemere,748,France,Female,46.0,9,0.0,1,1.0,1.0,167569.78,1
149809,15686959,Trevisano,716,France,Male,26.0,9,0.0,2,0.0,1.0,141446.01,0
149812,15775231,Manna,628,Germany,Male,27.0,7,98263.84,1,0.0,0.0,148727.63,0
149814,15690933,Teng,794,France,Male,38.0,5,122924.59,1,1.0,0.0,131300.53,0
149823,15798825,Lettiere,695,Spain,Female,36.0,0,0.0,2,1.0,1.0,166678.21,0
149826,15628012,Ch'ang,685,France,Female,50.0,9,83616.93,2,1.0,1.0,93959.89,0
149852,15652627,Macleod,684,France,Male,32.0,10,0.0,1,0.0,1.0,56794.46,0
